firm_id,firm_name,city,county,state,practice_areas,year_founded,estimated_attorney_count,phone,website,verified_source,avvo_rating,google_rating,firm_type,status
NC-000185,Ramirez LLC,Columbus (County),Columbus,NC,Real Estate; Alternative Dispute Resolution,2000,1,(919) 330-1238,https://ramirezllclaw.com,North Carolina State Bar + Public Registry + Avvo,7.9,4.1,Solo Practice,ACTIVE
NC-000186,Robinson Group,Columbus (County),Columbus,NC,Intellectual Property; Contract Law; Business Law,1985,46,(828) 945-2023,https://robinsongrouplaw.com,North Carolina State Bar + Public Registry + Avvo,9.2,3.6,Mid-Size (11-50),ACTIVE
NC-000187,Martinez PLLC,Columbus (County),Columbus,NC,Medical Malpractice; Alternative Dispute Resolution; Contract Law; Business Law; Civil Litigation,2008,10,(910) 654-2009,https://martinezpllclaw.com,North Carolina State Bar + Public Registry + Avvo,7.2,4.4,Small Firm (2-10),ACTIVE
NC-000188,"Thompson, Reed, Rodriguez & Associates",Columbus (County),Columbus,NC,Workers Compensation; Real Estate; Arbitration,1998,12,(919) 814-6893,https://thompsonreedrodriguezandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.9,3.8,Mid-Size (11-50),ACTIVE
NC-000189,Jones Services,Columbus (County),Columbus,NC,DUI/DWI; Consumer Protection,1966,26,(910) 737-5115,https://jonesserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,8.3,4.7,Mid-Size (11-50),ACTIVE
NC-000190,Cooper & Clark,Columbus (County),Columbus,NC,Contract Law; HR Compliance; Medical Malpractice; Corporate Law,1996,9,(336) 969-9754,https://cooperandclarklaw.com,North Carolina State Bar + Public Registry + Avvo,9.6,4.0,Small Firm (2-10),ACTIVE
NC-000191,Jones & Cook,Columbus (County),Columbus,NC,Business Law; Arbitration; Divorce,1976,18,(910) 905-1027,https://jonesandcooklaw.com,North Carolina State Bar + Public Registry + Avvo,9.6,4.6,Mid-Size (11-50),ACTIVE
NC-000192,Moore Law Firm,New Bern,Craven,NC,Environmental Law; Intellectual Property; Criminal Law; Estate Planning; Custody,2012,14,(910) 621-9125,https://moorelawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.8,3.9,Mid-Size (11-50),ACTIVE
NC-000193,Sanchez Law Firm,Bridgeton,Craven,NC,Administrative Law; Contract Law; Appeals; Tax Law,1989,9,(980) 766-7381,https://sanchezlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.0,4.0,Small Firm (2-10),ACTIVE
NC-000194,"Young, Reeves, Sanchez & Associates",Vanceboro,Craven,NC,Business Law; Environmental Law; Estate Planning; Real Estate,2014,80,(910) 372-5202,https://youngreevessanchezandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.3,4.7,Large (50-200),ACTIVE
NC-000195,Brown Associates,New Bern,Craven,NC,Estate Planning; Bankruptcy; Tax Law; Probate; Administrative Law,1965,1,(910) 979-9319,https://brownassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.0,4.8,Solo Practice,ACTIVE
NC-000196,Thomas & Gonzalez,Bridgeton,Craven,NC,Construction Law; Alternative Dispute Resolution,1962,1,(828) 880-4741,https://thomasandgonzalezlaw.com,North Carolina State Bar + Public Registry + Avvo,9.1,4.5,Solo Practice,ACTIVE
NC-000197,Rogers Solutions,Vanceboro,Craven,NC,Consumer Protection; Estate Taxes; Appeals,1991,15,(984) 568-4628,https://rogerssolutionslaw.com,North Carolina State Bar + Public Registry + Avvo,8.1,3.7,Mid-Size (11-50),ACTIVE
NC-000198,Peterson Law Firm,New Bern,Craven,NC,Debt Collection; Patent Law; Mediation; Arbitration,1966,25,(910) 979-1323,https://petersonlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.3,3.7,Mid-Size (11-50),ACTIVE
NC-000199,Harris PLLC,Bridgeton,Craven,NC,Employment Law; DUI/DWI; Environmental Law,2005,7,(336) 729-2008,https://harrispllclaw.com,North Carolina State Bar + Public Registry + Avvo,7.1,4.9,Small Firm (2-10),ACTIVE
NC-000200,Davis Legal Services,Fayetteville,Cumberland,NC,Personal Injury; Family Law,1978,1,(919) 992-9537,https://davislegalserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,8.8,5.0,Solo Practice,ACTIVE
NC-000201,Parker Law Firm,Fort Bragg,Cumberland,NC,Construction Law; Immigration Law; Administrative Law; Arbitration,1961,1,(984) 624-3982,https://parkerlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.6,4.4,Solo Practice,ACTIVE
NC-000202,"Morgan, Stewart & Associates",Eastover,Cumberland,NC,Tax Law; HR Compliance,2007,3,(984) 351-6642,https://morganstewartandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.2,4.2,Small Firm (2-10),ACTIVE
NC-000203,Thomas & Associates,Spring Lake,Cumberland,NC,Custody; Personal Injury; Appeals; Medical Malpractice,2005,39,(910) 760-1819,https://thomasandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.3,3.8,Mid-Size (11-50),ACTIVE
NC-000204,"Walker, Scott, Taylor & Associates",Fayetteville,Cumberland,NC,Probate; Construction Law; Alternative Dispute Resolution; Wills & Trusts,1966,2,(828) 998-7037,https://walkerscotttaylorandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.7,4.1,Small Firm (2-10),ACTIVE
NC-000205,Thomas Firm,Fort Bragg,Cumberland,NC,Construction Law; Personal Injury; Criminal Law; Estate Planning; Bankruptcy,1986,13,(828) 655-3111,https://thomasfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.3,4.4,Mid-Size (11-50),ACTIVE
NC-000206,Walker Services,Eastover,Cumberland,NC,Immigration Law; Civil Litigation,1963,1,(828) 638-4488,https://walkerserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,8.5,3.5,Solo Practice,ACTIVE
NC-000207,Harris and Stewart,Spring Lake,Cumberland,NC,Criminal Defense; Wills & Trusts; Employment Law,1999,24,(704) 563-1976,https://harrisandstewartlaw.com,North Carolina State Bar + Public Registry + Avvo,7.3,3.6,Mid-Size (11-50),ACTIVE
NC-000208,"Martinez, Davis, Garcia & Associates",Currituck (County),Currituck,NC,Contract Law; Personal Injury,1961,1,(828) 685-3410,https://martinezdavisgarciaandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.3,4.1,Solo Practice,ACTIVE
NC-000209,"Wright, Torres & Associates",Currituck (County),Currituck,NC,Environmental Law; Civil Litigation; Consumer Protection; Patent Law,1977,22,(252) 919-3836,https://wrighttorresandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.1,4.3,Mid-Size (11-50),ACTIVE
NC-000210,"Edwards, Collins, Morgan & Associates",Currituck (County),Currituck,NC,Contract Law; Employment Law; Environmental Law; Alternative Dispute Resolution,2008,23,(984) 704-1121,https://edwardscollinsmorganandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.5,3.6,Mid-Size (11-50),ACTIVE
NC-000211,"Parker, Walker, Stewart & Associates",Currituck (County),Currituck,NC,Appeals; Mediation,1966,3,(704) 696-2060,https://parkerwalkerstewartandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.8,4.7,Small Firm (2-10),ACTIVE
NC-000212,"Phillips, Williams & Associates",Currituck (County),Currituck,NC,Property Law; Divorce; Administrative Law,1975,1,(980) 836-6739,https://phillipswilliamsandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.2,3.8,Solo Practice,ACTIVE
NC-000213,White Law Firm,Currituck (County),Currituck,NC,Estate Taxes; Bankruptcy; Criminal Law,2007,16,(919) 647-2575,https://whitelawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.9,4.5,Mid-Size (11-50),ACTIVE
NC-000214,Thomas Law Group,Currituck (County),Currituck,NC,Estate Taxes; Probate; Property Law,2002,2,(910) 468-9692,https://thomaslawgrouplaw.com,North Carolina State Bar + Public Registry + Avvo,10.0,4.9,Small Firm (2-10),ACTIVE
NC-000215,Peterson Solutions,Currituck (County),Currituck,NC,Divorce; Mediation,1981,1,(252) 250-6569,https://petersonsolutionslaw.com,North Carolina State Bar + Public Registry + Avvo,8.4,4.9,Solo Practice,ACTIVE
NC-000216,"Smith, Davis, Phillips & Associates",Dare (County),Dare,NC,Appeals; Environmental Law; Custody; Administrative Law; Bankruptcy,1989,19,(704) 913-6269,https://smithdavisphillipsandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.1,4.8,Mid-Size (11-50),ACTIVE
NC-000217,Smith Law Firm,Dare (County),Dare,NC,Estate Taxes; Arbitration; Probate; Real Estate; Medical Malpractice,2006,7,(980) 828-4242,https://smithlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.2,4.7,Small Firm (2-10),ACTIVE
NC-000218,Wilson Associates,Dare (County),Dare,NC,Real Estate; Appeals; Employment Law; Bankruptcy,1964,8,(910) 515-1256,https://wilsonassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.1,4.1,Small Firm (2-10),ACTIVE
NC-000219,Reeves & Associates,Dare (County),Dare,NC,Estate Taxes; Wills & Trusts; Property Law; Tax Law; Workers Compensation,1985,1,(336) 829-1573,https://reevesandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.5,4.3,Solo Practice,ACTIVE
NC-000220,Morgan Law Firm,Dare (County),Dare,NC,Construction Law; Corporate Law; Intellectual Property; DUI/DWI,1977,1,(910) 811-3083,https://morganlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.5,3.7,Solo Practice,ACTIVE
NC-000221,Hernandez Law Firm,Dare (County),Dare,NC,HR Compliance; Environmental Law,1967,8,(984) 918-1689,https://hernandezlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.6,4.3,Small Firm (2-10),ACTIVE
NC-000222,Thomas Law Group,Dare (County),Dare,NC,Custody; Alternative Dispute Resolution; HR Compliance,1984,125,(252) 413-8327,https://thomaslawgrouplaw.com,North Carolina State Bar + Public Registry + Avvo,8.6,4.2,Large (50-200),ACTIVE
NC-000223,Taylor Office,Dare (County),Dare,NC,Divorce; Probate; Wills & Trusts,2009,43,(252) 885-4262,https://taylorofficelaw.com,North Carolina State Bar + Public Registry + Avvo,9.6,4.8,Mid-Size (11-50),ACTIVE
NC-000224,Allen Law Firm,Davidson (County),Davidson,NC,Divorce; Bankruptcy; Employment Law,2004,1,(980) 215-1299,https://allenlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.9,4.2,Solo Practice,ACTIVE
NC-000225,Rodriguez Attorneys at Law,Davidson (County),Davidson,NC,Probate; Landlord/Tenant; Civil Litigation,2002,27,(704) 332-2129,https://rodriguezattorneysatlawlaw.com,North Carolina State Bar + Public Registry + Avvo,8.3,3.7,Mid-Size (11-50),ACTIVE
NC-000226,Wright Partners,Davidson (County),Davidson,NC,Custody; Bankruptcy,1971,291,(910) 886-4925,https://wrightpartnerslaw.com,North Carolina State Bar + Public Registry + Avvo,8.1,3.5,Very Large (200+),ACTIVE
NC-000227,"Hernandez, Gonzalez, Lee & Associates",Davidson (County),Davidson,NC,Alternative Dispute Resolution; Wills & Trusts; Criminal Law; Landlord/Tenant,2001,10,(336) 840-5770,https://hernandezgonzalezleeandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.5,4.4,Small Firm (2-10),ACTIVE
NC-000228,Walker Solutions,Davidson (County),Davidson,NC,Contract Law; Criminal Defense; Intellectual Property; Patent Law,1973,3,(980) 230-9243,https://walkersolutionslaw.com,North Carolina State Bar + Public Registry + Avvo,7.8,3.6,Small Firm (2-10),ACTIVE
NC-000229,Davis Law Firm,Davidson (County),Davidson,NC,Employment Law; Consumer Protection; Workers Compensation; Appeals,1966,7,(984) 524-2449,https://davislawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.2,3.8,Small Firm (2-10),ACTIVE
NC-000230,Wright LLC,Davidson (County),Davidson,NC,Civil Litigation; Intellectual Property; Wills & Trusts,1998,3,(704) 664-4431,https://wrightllclaw.com,North Carolina State Bar + Public Registry + Avvo,7.6,3.9,Small Firm (2-10),ACTIVE
NC-000231,Lee Law Firm,Davidson (County),Davidson,NC,Personal Injury; Consumer Protection,1992,84,(910) 244-4866,https://leelawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.0,5.0,Large (50-200),ACTIVE
NC-000232,Young Law Firm,Davie (County),Davie,NC,Construction Law; Immigration Law,1984,4,(252) 518-6669,https://younglawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.4,4.7,Small Firm (2-10),ACTIVE
NC-000233,Reed Law Firm,Davie (County),Davie,NC,Estate Taxes; Administrative Law; Workers Compensation,1972,9,(910) 915-1238,https://reedlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.7,3.5,Small Firm (2-10),ACTIVE
NC-000234,Allen Law Group,Davie (County),Davie,NC,Divorce; Family Law; Criminal Defense; Estate Taxes,1989,1,(704) 519-1042,https://allenlawgrouplaw.com,North Carolina State Bar + Public Registry + Avvo,9.2,4.7,Solo Practice,ACTIVE
NC-000235,Davis Law Firm,Davie (County),Davie,NC,Criminal Defense; Consumer Protection; Arbitration; Immigration Law,1983,3,(252) 847-1098,https://davislawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.7,4.3,Small Firm (2-10),ACTIVE
NC-000236,Morgan Group,Davie (County),Davie,NC,Property Law; Bankruptcy; Immigration Law; Patent Law; Probate,1995,150,(919) 730-7531,https://morgangrouplaw.com,North Carolina State Bar + Public Registry + Avvo,7.3,4.6,Large (50-200),ACTIVE
NC-000237,Martin Law Firm,Davie (County),Davie,NC,Personal Injury; Custody; Estate Planning; DUI/DWI,1998,10,(910) 559-9538,https://martinlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.9,3.5,Small Firm (2-10),ACTIVE
NC-000238,Morgan Law Group,Davie (County),Davie,NC,Civil Litigation; Personal Injury,1983,2,(704) 236-6791,https://morganlawgrouplaw.com,North Carolina State Bar + Public Registry + Avvo,8.5,3.8,Small Firm (2-10),ACTIVE
NC-000239,Wright Law Group,Davie (County),Davie,NC,Estate Taxes; Corporate Law; Property Law; Contract Law,2001,47,(919) 748-7942,https://wrightlawgrouplaw.com,North Carolina State Bar + Public Registry + Avvo,9.6,4.3,Mid-Size (11-50),ACTIVE
NC-000240,"Rogers, Taylor, Stewart & Associates",Duplin (County),Duplin,NC,Tax Law; Mediation; Custody,1966,1,(984) 833-4947,https://rogerstaylorstewartandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.8,4.2,Solo Practice,ACTIVE
NC-000241,Lee Solutions,Duplin (County),Duplin,NC,Workers Compensation; Wills & Trusts; Environmental Law; Criminal Law; Real Estate,1980,5,(704) 675-7255,https://leesolutionslaw.com,North Carolina State Bar + Public Registry + Avvo,7.2,4.4,Small Firm (2-10),ACTIVE
NC-000242,Lopez Counsel,Duplin (County),Duplin,NC,Debt Collection; HR Compliance; Workers Compensation; Administrative Law; Mediation,2012,6,(919) 731-4275,https://lopezcounsellaw.com,North Carolina State Bar + Public Registry + Avvo,9.2,4.7,Small Firm (2-10),ACTIVE
NC-000243,"Young, Martinez, Thompson & Associates",Duplin (County),Duplin,NC,Debt Collection; Contract Law,1968,5,(252) 336-4687,https://youngmartinezthompsonandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.3,4.7,Small Firm (2-10),ACTIVE
NC-000244,Jones Law Firm,Duplin (County),Duplin,NC,Personal Injury; Immigration Law; Consumer Protection; Divorce; Arbitration,1984,141,(919) 540-4819,https://joneslawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.7,3.9,Large (50-200),ACTIVE
NC-000245,Davis Counsel,Duplin (County),Duplin,NC,DUI/DWI; HR Compliance,1987,4,(984) 830-9343,https://daviscounsellaw.com,North Carolina State Bar + Public Registry + Avvo,9.0,4.5,Small Firm (2-10),ACTIVE
NC-000246,Garcia PLLC,Duplin (County),Duplin,NC,Appeals; Medical Malpractice; Property Law,1994,10,(910) 479-6653,https://garciapllclaw.com,North Carolina State Bar + Public Registry + Avvo,7.5,3.7,Small Firm (2-10),ACTIVE
NC-000247,"Johnson, Brown, Evans & Associates",Duplin (County),Duplin,NC,Construction Law; Divorce; HR Compliance; Administrative Law,1975,38,(336) 852-7739,https://johnsonbrownevansandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.5,4.3,Mid-Size (11-50),ACTIVE
NC-000248,Morgan Law Firm,Durham,Durham,NC,Wills & Trusts; Real Estate; Arbitration; Environmental Law; Personal Injury,1969,25,(910) 598-4983,https://morganlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.8,4.4,Mid-Size (11-50),ACTIVE
NC-000249,"Rogers, Campbell & Associates",Chapel Hill,Durham,NC,HR Compliance; Patent Law; Employment Law; Mediation; Probate,1964,18,(252) 824-2437,https://rogerscampbellandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.8,4.1,Mid-Size (11-50),ACTIVE
NC-000250,"Peterson, Wilson, Campbell & Associates",Carrboro,Durham,NC,Family Law; Intellectual Property,2014,7,(828) 612-4455,https://petersonwilsoncampbellandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.1,4.2,Small Firm (2-10),ACTIVE
NC-000251,Wilson Attorneys,Durham,Durham,NC,Wills & Trusts; Probate; Immigration Law; Bankruptcy,2009,179,(910) 933-7029,https://wilsonattorneyslaw.com,North Carolina State Bar + Public Registry + Avvo,9.1,4.7,Large (50-200),ACTIVE
NC-000252,Evans Services,Chapel Hill,Durham,NC,Family Law; Consumer Protection; Tax Law,2013,184,(336) 347-2648,https://evansserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,9.7,3.6,Large (50-200),ACTIVE
NC-000253,Campbell Law Firm,Carrboro,Durham,NC,Intellectual Property; Real Estate; Tax Law; Contract Law; Property Law,1983,4,(910) 373-1271,https://campbelllawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.3,4.7,Small Firm (2-10),ACTIVE
NC-000254,Morris Law Firm,Durham,Durham,NC,Environmental Law; Patent Law; Construction Law,2013,18,(910) 231-9853,https://morrislawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.0,4.3,Mid-Size (11-50),ACTIVE
NC-000255,"Thomas, Reed, Reeves & Associates",Chapel Hill,Durham,NC,Property Law; Estate Taxes; HR Compliance; Alternative Dispute Resolution; DUI/DWI,1980,123,(984) 528-3544,https://thomasreedreevesandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.5,4.5,Large (50-200),ACTIVE
NC-000256,Brown Law Firm,Edgecombe (County),Edgecombe,NC,Alternative Dispute Resolution; Debt Collection; Employment Law,1975,234,(910) 250-7154,https://brownlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.5,4.4,Very Large (200+),ACTIVE
NC-000257,Torres Attorneys at Law,Edgecombe (County),Edgecombe,NC,Contract Law; Estate Taxes; Criminal Law; Business Law,2004,49,(984) 735-7951,https://torresattorneysatlawlaw.com,North Carolina State Bar + Public Registry + Avvo,8.0,3.9,Mid-Size (11-50),ACTIVE
NC-000258,"Phillips, Allen, Reed & Associates",Edgecombe (County),Edgecombe,NC,DUI/DWI; Estate Planning; Consumer Protection; Mediation; Civil Litigation,1972,9,(336) 895-3296,https://phillipsallenreedandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.9,4.2,Small Firm (2-10),ACTIVE
NC-000259,"Jones, Gonzalez, Parker & Associates",Edgecombe (County),Edgecombe,NC,Alternative Dispute Resolution; Property Law; Intellectual Property; Contract Law,1991,1,(910) 526-2431,https://jonesgonzalezparkerandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.0,3.8,Solo Practice,ACTIVE
NC-000260,Parker Law Firm,Edgecombe (County),Edgecombe,NC,HR Compliance; Mediation; Medical Malpractice; Estate Planning; Debt Collection,1974,36,(910) 749-7107,https://parkerlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.0,4.9,Mid-Size (11-50),ACTIVE
NC-000261,"Robinson, Morris, Morgan & Associates",Edgecombe (County),Edgecombe,NC,Contract Law; Tax Law; Mediation; Construction Law,1984,10,(919) 679-3121,https://robinsonmorrismorganandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.4,4.6,Small Firm (2-10),ACTIVE
NC-000262,"Bell, Cook, Lewis & Associates",Edgecombe (County),Edgecombe,NC,Administrative Law; DUI/DWI,1983,17,(910) 399-2874,https://bellcooklewisandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,10.0,4.3,Mid-Size (11-50),ACTIVE
NC-000263,Morgan Attorneys,Edgecombe (County),Edgecombe,NC,Medical Malpractice; Estate Planning; Personal Injury; Environmental Law; Business Law,1960,1,(910) 723-7846,https://morganattorneyslaw.com,North Carolina State Bar + Public Registry + Avvo,7.5,4.0,Solo Practice,ACTIVE
NC-000264,Thompson Legal,Winston-Salem,Forsyth,NC,Personal Injury; Administrative Law; Family Law,2008,25,(336) 739-1733,https://thompsonlegallaw.com,North Carolina State Bar + Public Registry + Avvo,7.6,5.0,Mid-Size (11-50),ACTIVE
NC-000265,"Rodriguez, Martinez & Associates",High Point,Forsyth,NC,Immigration Law; Alternative Dispute Resolution; Employment Law; Contract Law; Landlord/Tenant,1976,10,(980) 722-1434,https://rodriguezmartinezandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.7,4.7,Small Firm (2-10),ACTIVE
NC-000266,Lewis & Associates,Kernersville,Forsyth,NC,Bankruptcy; Probate,1997,215,(704) 489-4247,https://lewisandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.1,4.4,Very Large (200+),ACTIVE
NC-000267,"Reed, Edwards & Associates",Lewisville,Forsyth,NC,Custody; Alternative Dispute Resolution; Arbitration; Corporate Law,1999,8,(980) 854-3487,https://reededwardsandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.7,3.8,Small Firm (2-10),ACTIVE
NC-000268,Cooper Legal,Rural Hall,Forsyth,NC,Administrative Law; Personal Injury,2005,7,(910) 413-6049,https://cooperlegallaw.com,North Carolina State Bar + Public Registry + Avvo,7.8,4.3,Small Firm (2-10),ACTIVE
NC-000269,Williams Law Firm,Winston-Salem,Forsyth,NC,HR Compliance; Construction Law; Divorce; Arbitration,1983,8,(910) 832-8662,https://williamslawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.3,4.5,Small Firm (2-10),ACTIVE
NC-000270,"Scott, Sanchez & Associates",High Point,Forsyth,NC,Construction Law; Tax Law; Estate Taxes,1995,42,(980) 274-5323,https://scottsanchezandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.7,4.3,Mid-Size (11-50),ACTIVE
NC-000271,"Anderson, Moore, Wright & Associates",Kernersville,Forsyth,NC,Medical Malpractice; Arbitration,1981,2,(828) 664-5210,https://andersonmoorewrightandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.6,4.4,Small Firm (2-10),ACTIVE
NC-000272,Moore & Associates,Franklin (County),Franklin,NC,Divorce; Administrative Law; Estate Planning; Probate; Medical Malpractice,1986,1,(252) 279-9115,https://mooreandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.7,3.9,Solo Practice,ACTIVE
NC-000273,Morris & Peterson,Franklin (County),Franklin,NC,Debt Collection; DUI/DWI; Bankruptcy,1974,1,(252) 509-7842,https://morrisandpetersonlaw.com,North Carolina State Bar + Public Registry + Avvo,9.1,4.2,Solo Practice,ACTIVE
NC-000274,Bell Legal,Franklin (County),Franklin,NC,Real Estate; Civil Litigation; Family Law; Personal Injury,1987,110,(910) 498-6055,https://belllegallaw.com,North Carolina State Bar + Public Registry + Avvo,7.9,4.5,Large (50-200),ACTIVE
NC-000275,Smith & Associates,Franklin (County),Franklin,NC,Patent Law; Estate Taxes; Contract Law; Corporate Law,1973,91,(910) 712-6112,https://smithandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.7,4.9,Large (50-200),ACTIVE
NC-000276,Wright PLLC,Franklin (County),Franklin,NC,Corporate Law; Landlord/Tenant; Criminal Defense; Personal Injury,2008,1,(704) 216-1099,https://wrightpllclaw.com,North Carolina State Bar + Public Registry + Avvo,8.2,4.9,Solo Practice,ACTIVE
NC-000277,"Taylor, Lopez, Allen & Associates",Franklin (County),Franklin,NC,Workers Compensation; HR Compliance,1971,2,(910) 324-4077,https://taylorlopezallenandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.5,3.6,Small Firm (2-10),ACTIVE
NC-000278,"Moore, Sanchez, Brown & Associates",Franklin (County),Franklin,NC,Environmental Law; Consumer Protection; Estate Planning; Criminal Defense; Criminal Law,1971,208,(919) 871-7953,https://mooresanchezbrownandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.1,4.1,Very Large (200+),ACTIVE
NC-000279,King Law Firm,Franklin (County),Franklin,NC,Business Law; Employment Law; Appeals; Medical Malpractice,1997,5,(252) 448-9084,https://kinglawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.3,4.0,Small Firm (2-10),ACTIVE
NC-000280,Phillips Law Firm,Gaston (County),Gaston,NC,Administrative Law; Criminal Law; Employment Law; Property Law; Family Law,1961,10,(828) 224-2489,https://phillipslawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.4,4.2,Small Firm (2-10),ACTIVE
NC-000281,"Reed, Gonzalez, Cook & Associates",Gaston (County),Gaston,NC,Environmental Law; Medical Malpractice; Debt Collection; Personal Injury; Bankruptcy,1981,33,(252) 602-3121,https://reedgonzalezcookandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.1,3.9,Mid-Size (11-50),ACTIVE
NC-000282,Reeves LLC,Gaston (County),Gaston,NC,Consumer Protection; Criminal Law; Construction Law; DUI/DWI; Personal Injury,1992,6,(980) 733-3471,https://reevesllclaw.com,North Carolina State Bar + Public Registry + Avvo,9.7,3.8,Small Firm (2-10),ACTIVE
NC-000283,Torres Legal Services,Gaston (County),Gaston,NC,Family Law; Administrative Law; Consumer Protection,1999,5,(704) 884-3099,https://torreslegalserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,8.7,3.9,Small Firm (2-10),ACTIVE
NC-000284,Smith and Stewart,Gaston (County),Gaston,NC,Administrative Law; Civil Litigation,1991,1,(336) 582-4887,https://smithandstewartlaw.com,North Carolina State Bar + Public Registry + Avvo,7.7,4.8,Solo Practice,ACTIVE
NC-000285,Clark and Walker,Gaston (County),Gaston,NC,Mediation; Personal Injury; Custody; Alternative Dispute Resolution,1967,40,(828) 337-3983,https://clarkandwalkerlaw.com,North Carolina State Bar + Public Registry + Avvo,9.0,4.9,Mid-Size (11-50),ACTIVE
NC-000286,Morgan PLLC,Gaston (County),Gaston,NC,Administrative Law; Estate Taxes; Patent Law; Immigration Law,1990,53,(910) 962-5874,https://morganpllclaw.com,North Carolina State Bar + Public Registry + Avvo,7.7,4.4,Large (50-200),ACTIVE
NC-000287,Peterson Law Firm,Gaston (County),Gaston,NC,Estate Planning; Family Law; Custody; Civil Litigation,2010,196,(980) 278-3075,https://petersonlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.6,4.6,Large (50-200),ACTIVE
NC-000288,White Law Firm,Gates (County),Gates,NC,Property Law; Criminal Law; Probate; Contract Law; Civil Litigation,1962,27,(919) 612-9311,https://whitelawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.1,3.9,Mid-Size (11-50),ACTIVE
NC-000289,Evans Partners,Gates (County),Gates,NC,Real Estate; Criminal Defense; Immigration Law; Civil Litigation; Personal Injury,2012,6,(984) 656-3037,https://evanspartnerslaw.com,North Carolina State Bar + Public Registry + Avvo,9.1,4.3,Small Firm (2-10),ACTIVE
